Country Name,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Timor-Leste,,,,,,10.71428582,10.45952375,10.20476194,7.122834932,6.681262902,7.982182843,4,-2,-35.45243619,58.07810778,16.35138092,-6.703651824,-2.182264132,0.400003981,2.984579638,-4.116092689,10.26538845,11.39480483,10.14695442,9.331511766,5.958539712,4.860621868,3.104366832,4.472498466,2.797266112,3.368174828,-3.144570024,-0.692800736,23.41201676,31.96191887,5.315537431,-20.54158677,-14.35835699
Middle East & North Africa (IDA & IBRD countries),-2.945150625,0.088423654,0.764143769,2.441839681,10.94076888,0.52124955,4.457503701,1.499543165,2.039388988,2.538556982,6.219396257,3.861290194,5.888556448,4.281499043,6.167476385,2.869408851,3.251860068,2.213089345,7.635820054,4.420629413,5.32741953,6.031942918,3.68896402,2.505556336,5.355577403,-1.026354065,3.534235777,0.417305134,1.844591795,0.694157745,5.367841545,3.138946938,1.82359039,1.11023485,-4.335204818,6.214089095,4.414321615,2.802812772
Tonga,2.118660864,2.985637787,-1.881872049,0.38990681,-2.044091435,6.414947574,0.251975664,3.738055383,4.952521321,7.378535826,1.805531217,1.223449617,2.458759103,3.710880967,0.875990063,3.748925693,4.848012814,2.308045494,-2.410700609,0.081033894,-0.148635323,0.271095291,4.750169656,-5.199109037,0.803490183,6.818276144,0.823102718,0.312307909,2.01870046,1.171888256,6.571000501,3.322432544,0.24122796,0.706483434,0.488645323,-2.667506175,-2.011520563,
South Asia (IDA & IBRD),4.834419664,4.269265197,8.367930762,5.382868475,5.396915261,2.107795412,5.806666442,4.286290178,5.918223911,6.823803684,6.708154636,3.694576558,5.445163898,7.512664933,4.112449812,4.35912767,3.721075351,7.176071101,7.548722986,7.612733442,7.618528801,7.139166126,3.298104994,6.949900159,7.365992009,5.071221948,5.381289736,6.008601615,6.847837891,7.251561624,7.776235507,6.502640993,6.334693554,3.92432284,-4.582693129,8.76382055,6.312211692,6.35285494
Sub-Saharan Africa (IDA & IBRD countries),1.902505984,2.951706734,4.448831504,2.313918256,2.354102752,0.349682156,-0.399974821,-0.892892704,0.980602759,3.318887957,5.130876872,4.082400465,2.502329777,2.20461393,3.478123727,4.198461361,6.331164751,4.050089793,6.60196092,6.018879164,6.055864144,6.16224217,5.189440688,3.180480862,5.995572687,4.414404934,3.25824844,5.090440548,4.87076022,2.920373883,1.242037176,2.484283288,2.754967058,2.65974505,-1.966894827,4.264936892,3.660562423,2.955095532
Trinidad and Tobago,-3.279163048,-4.561778538,-3.919724051,-0.829914212,1.509167843,3.112407866,10.09297951,-0.669114766,3.567180606,3.809913144,7.134477465,7.522854626,8.124563997,8.024817644,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,7.446820893,3.531787373,3.853635483,-0.777459952,-7.527137422,-4.800828429,-0.602464842,0.361272406,-9.077876893,-1.03742621,1.48223484,2.10324545
Tunisia,-1.446988414,6.701371096,0.072159077,1.746699128,7.949819437,3.904545303,7.805728877,2.189828861,3.178411322,2.351669851,7.146080968,5.440943501,4.783762478,6.054634479,4.709972914,3.796271662,1.322557148,4.702399533,6.235790722,3.486545543,5.244099832,6.709520975,4.237781475,3.043450124,2.971132751,-2.046633895,4.216677115,2.429930964,3.090328031,0.967703108,1.117425949,2.23783868,2.624930109,1.587846655,-8.59182618,4.605186743,2.603960589,0.423648408
Turkiye,7.012031111,9.485538842,2.320736794,0.290244069,9.266146671,0.720279036,5.035634939,7.651265203,-4.668147364,7.878266876,7.379664474,7.577663644,2.404150257,-3.263168406,6.933239705,-5.750006555,6.447722047,5.763206067,9.795936389,8.992304936,6.947988086,5.043507932,0.815024573,-4.823153953,8.427104323,11.20011058,4.788492711,8.485816997,4.939715161,6.084486904,3.323084208,7.501997489,3.013179908,0.818525936,1.85983969,11.43938474,5.533469266,4.516866508
Tuvalu,22.5855,12.2569,19.307,-1.9478,15.376,3.609183326,2.788788882,4.110823768,10.28337682,-5.004452031,-5.961370475,10.00330278,15.50116613,-1.563870824,-0.970489206,0,9.523809524,-4.347826087,-2.272727273,-4.651162791,2.43902439,7.142857143,6.666666667,-6.25,-2.222222222,6.818181818,-2.127659574,4.347826087,0,10.41666667,5.660377358,2.448392857,1.387283842,13.82209844,-4.274932069,1.804135911,0.677309361,3.852809195
Tanzania,5.495713446,4.796519805,7.255435461,3.764443409,7.045071642,2.071988214,0.584322132,1.205800809,1.567661764,3.569911868,4.544366804,3.525278189,3.708511599,4.863863754,4.520784636,6.070808287,7.093194984,6.672789831,7.503814659,7.47631926,6.532221388,6.768535203,5.686416859,5.269105249,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.762277168,5.468081815,5.8,1.991964606,4.321384295,4.566005764,5.188056392
Uganda,0.390086943,3.961902789,8.267073546,6.361941244,6.474140153,5.554095495,3.418356895,8.326292519,6.40363574,11.52324381,9.072114579,5.100001865,4.905265485,8.053948377,3.141907338,5.183661125,8.732685764,6.473258672,6.807233344,6.332565116,10.78474439,8.412425966,8.708751902,6.801517349,5.637611637,9.391655493,3.837455606,3.586905826,5.106307325,5.18785986,4.781000293,3.131405517,6.303923783,6.438745033,2.951306422,3.536580341,4.588021922,5.231874106
Ukraine,,,2.56646327,3.873103212,-6.345235128,-8.7,-9.900000002,-14.2,-22.9,-12.2,-10,-2.999999998,-1.900000002,-0.2,5.9,8.800000004,5.339647207,9.516609864,11.79535253,3.071230392,7.571420763,8.215844452,2.243491596,-15.13646791,4.092004367,5.44528081,0.152314967,0.045439094,-10.07889498,-9.772987213,2.440981945,2.359972281,3.48836234,3.199503864,-3.7528041,3.445625583,-28.75859059,5.3
Upper middle income,3.669899644,4.943873148,3.376877267,2.978304603,2.714026,3.073291374,4.518453347,5.880825482,5.518071477,4.416984822,6.198562757,6.075056525,2.954241006,3.203248215,5.956787058,3.419857338,4.787569658,5.869696069,7.856579991,7.499816064,8.600667976,9.408707134,6.265373345,3.469426753,8.524987215,6.941376612,5.761103229,5.635448934,4.935373401,4.546013073,4.577742128,5.354743353,4.903968916,4.090175839,-0.594393798,7.722301874,3.357154093,4.346249275
Uruguay,8.809808295,7.993137205,1.480937462,1.103901024,0.297348379,3.538808505,7.931588414,2.657546107,7.281342644,-1.447598969,5.577957764,8.547683201,4.518890097,-1.52094592,-1.929930635,-3.844129959,-7.732007215,0.805283916,5.004160356,7.46013213,4.098577354,6.541510845,7.176144665,4.243494195,7.803409651,5.162133025,3.538178721,4.637538629,3.23879123,0.370741258,1.689798159,1.740376493,0.164518267,0.928565543,-7.380098841,5.561892793,4.707257615,0.367475176
United States,3.462655053,3.454629665,4.176982398,3.672237836,1.885965585,-0.108312889,3.522497184,2.751795862,4.029022729,2.684430735,3.772772686,4.447127942,4.483133346,4.788425053,4.077585758,0.955538346,1.700447324,2.795605966,3.847771692,3.483549938,2.784539639,2.003858298,0.113587248,-2.576500234,2.695192584,1.564406854,2.289113388,2.117830099,2.523819814,2.945550455,1.819451475,2.457622304,2.966505071,2.467037563,-2.213469333,5.800206128,1.935495895,2.542700299
Uzbekistan,,,9.138582275,3.091293973,1.600000006,-0.492000005,-11.2,-2.300000004,-5.199999993,-0.900000005,1.700000003,5.199999997,4.300000001,4.300000002,3.835,4.16383825,3.973488192,4.232627382,7.449000606,6.950007196,7.451418476,9.473005305,9.029161018,8.050933327,7.597167961,7.525139894,7.102444888,7.296550369,6.873838446,7.218773503,5.932150802,4.395274635,5.879742867,5.981561942,1.995585082,7.403368136,5.668817055,5.988975806
St. Vincent and the Grenadines,5.599740531,0.438004941,14.07469453,1.405610788,4.149186828,1.135575188,6.377940627,4.250730774,-1.247623364,7.766650245,1.287912003,3.505150873,4.090194933,2.710310713,1.639031904,1.74823102,5.342127074,6.691336654,4.114698804,2.488557339,6.996926268,3.322968598,0.404640809,-1.378193606,-4.470467935,-0.606276651,1.169112184,2.462484172,1.250254369,2.783161194,4.145931682,1.448830634,3.175611442,0.661727444,-3.739145992,0.75379708,7.159832866,6.016109145
"Venezuela, RB",6.510345028,3.581649938,5.82136842,-8.569882013,6.467940853,9.729887977,6.060473262,0.275388158,-2.349507928,3.951662724,-0.197837257,6.370931401,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,,,,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,-0.396080884,3.285893679,3.485309017,3.504993147,4.010594022,1.218624955,-6.594788859,0.596383224,-8.204245554,-14.8125,-6.285155295,-1.774530271,-0.425079702,1.600853789,-0.735294118,1.904761905,2.933541018,-1.916771753,2.854204166,,
Viet Nam,2.789291575,3.583469631,5.135011672,7.364512894,5.100918139,5.960843932,8.646047459,8.072730657,8.838980952,9.540480175,9.340017499,8.152084143,5.764455458,4.773586883,6.787316405,6.192893312,6.320820992,6.899063491,7.536410609,7.547247729,6.977954811,7.129504486,5.661771209,5.39789754,6.423244822,6.413168897,5.504544704,5.55351081,6.422243121,6.987154306,6.690008927,6.940190374,7.465006856,7.359262701,2.865413209,2.553728526,8.123514468,5.046430736
Vanuatu,-0.150463359,-2.893934724,-1.692882838,1.531893521,11.6956998,3.14763848,2.585413728,0.735447995,9.081466093,1.003945041,2.327335416,4.906812678,1.176854361,0.337293222,5.924809057,-3.397582489,-5.198318759,4.288335117,3.987392802,5.305326473,8.460697472,2.875892288,5.600991821,3.037303541,1.258867203,3.1398029,1.010047687,0.463390415,3.136867294,0.366522075,4.688756366,6.317305384,2.900230273,3.241187655,-4.992491429,-1.552294891,1.916057012,2.212941771
World,3.351357503,3.724626509,4.591726239,3.71718416,2.764541122,1.255826392,2.019256604,1.812976008,3.323942443,3.08461458,3.574686427,3.929713861,2.853925344,3.549717353,4.531094789,2.025402869,2.302836989,3.104275673,4.469258855,4.00586591,4.442792696,4.37327669,2.062495933,-1.355782091,4.529545973,3.327132697,2.709115158,2.868222143,3.12386991,3.126135588,2.820557285,3.460239118,3.286612988,2.642216435,-2.932043344,6.259851284,3.089607464,2.719333366
Samoa,5.504578341,0.483096034,-1.442299722,3.7073137,-4.421450946,-2.300012357,-0.199987145,4.09999101,-2.542100481,6.673643146,7.178968818,0.643425004,2.194889718,2.185434374,5.093044692,7.390129062,5.651959199,5.212628926,3.087260238,6.639203613,2.132127147,0.48598255,3.556104674,-0.541677602,6.124719923,3.849077947,-3.732130209,0.107293276,0.659923769,3.850361817,7.983862878,1.4062824,-0.609647103,4.451858917,-3.108444011,-7.078830943,-5.3062909,7.991982644
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,5.034854138,4.93995096,6.319810229,1.712195959,5.340799119,3.348804784,5.916231283,5.571775047,4.825655653,3.406632271,4.75680057,-5.340275478,10.74565608,4.278498508,3.337894699
"Yemen, Rep.",,,,,,6.29349386,8.207598137,4.001966381,6.721949122,5.669371322,4.634967317,5.23111204,6.006694599,3.775530496,6.181915593,3.803645872,3.935231505,3.747398185,3.972696401,5.591748076,3.170409359,3.338427956,3.64756947,3.866229516,7.70230704,-12.7148969,2.392990209,4.823519067,-0.188690232,-27.99454625,-9.375123818,-5.071795639,0.752447588,,,,,
South Africa,0.01784924,2.100729021,4.200109648,2.394795115,-0.317760427,-1.018244968,-2.137032845,1.233557939,3.200000003,3.100000001,4.299999997,2.600000001,0.5,2.399999997,4.200000001,2.7,3.700374404,2.949075468,4.554559907,5.277051973,5.603806459,5.360474054,3.191043886,-1.538089135,3.039732881,3.168556279,2.396232385,2.485468008,1.413826452,1.321862237,0.664552308,1.157946952,1.556783847,0.259935577,-5.963358184,4.703062065,1.91040617,0.601662303
Zambia,0.723893956,2.675661713,6.280749009,-1.023501789,-0.481072028,-0.036133384,-1.730922174,6.797274049,-8.625441952,2.897668893,6.218546489,3.814007497,-0.385746146,4.650189746,3.897322943,5.316868274,4.50601428,6.944973982,7.032395115,7.235599007,7.903694445,8.352436244,7.773895815,9.220348406,10.29822332,5.569252156,7.597381074,5.057536942,4.693283184,2.920375112,3.755100318,3.52586277,4.034493897,1.441306026,-2.785055065,6.234922047,5.249622323,5.832474135
Zimbabwe,2.099029125,1.150737203,7.55237451,5.199766444,6.988552933,5.531782374,-9.015570075,1.051458647,9.235198825,0.158025687,10.36069677,2.680594179,2.885211796,-0.817821033,-3.059189749,1.439615396,-8.894023631,-16.99507473,-5.807538023,-5.711083707,-3.461495188,-3.653326835,-17.66894633,12.01955997,21.45206092,14.62020726,15.74487708,3.196730887,1.484542622,2.023649996,0.900955396,4.080263903,5.009866783,-6.332446407,-7.816950647,8.468016898,6.52237533,4.955781703
